created_at,url,full_text,user_id_str,user/location
Fri Jul 31 23:59:31 +0000 2020,https://twitter.com/Bengalaroja/status/1289350006181265410,@madeleintlSUR @MambaNegra92F De esto se tratan los convenios con Iran? Abastos y libre mercado? Mucho para pocos y poco para muchos?,1288186837194997760,"Florida, FL"
Fri Jul 31 23:59:17 +0000 2020,https://twitter.com/jorgeivam11/status/1289349947909799937,"@PaolaHolguin Vaya vaya, ahora con que irán a salir los padres de la patria!!!! Ahh le dejó este documental para hacer memoria de la lucha que el gobierno ha dado contra el narcotrafico en los últimos 20 años. https://t.co/Px7UeY4OZ3",375757507,U.S.A
Fri Jul 31 23:59:13 +0000 2020,https://twitter.com/Aizaz58542395/status/1289349933963780096,"@MasoudAkbarkaz @CNPakWW I'm really happy about Pak-Iran deal. It takes me back to the old RCD started by President Ayub Khan it was a very visionary treaty. And of course majority of Pakistani are ethnically a Turkic people. It makes sense to ally with Iran, Afghanistan and Turkey.",1095968042281041920,us
Fri Jul 31 23:59:10 +0000 2020,https://twitter.com/SayTheTruth18/status/1289349919069761537,"@cocotailspin @scientificrealm @realDonaldTrump @Varneyco Iran grew their arsenal with out millions of tax payers money, got stronger, why cash, y unreadable funds? Why can you only accept your own opinion? I agree w u about China, but Russia is there too, I believe more dangerous for US &amp; allies, I see u don't care about it 🤔 why?",1046449845790081024,U.S.A
Fri Jul 31 23:58:54 +0000 2020,https://twitter.com/uuallan/status/1289349850702602241,"@__winn Yea, the shipping from Iran is a bit pricey 🤣🤣🤣",286680043,U.S.A
Fri Jul 31 23:58:32 +0000 2020,https://twitter.com/_borges_iran/status/1289349760210460672,COVER DE CRAZY DA DANIELA ANDRADE EM THE UMBRELLA ACADEMY AAAAAAAAAAAAAAAA,762818760373891072,us
Fri Jul 31 23:58:30 +0000 2020,https://twitter.com/Msgargoyle13/status/1289349752501362688,"@secularcitizen2 He could be crazy like a fox so if all else fails, he can claim he hasn't been all there. Like Reagan and Iran Contra.",4669251013,"Tennessee, TN"
Fri Jul 31 23:58:29 +0000 2020,https://twitter.com/RickyLynnV1/status/1289349747610771458,@TMZ Y'all ever going to address pompeo altering the 9/11 reports justifying going to war with Iran. Ask pompeo what he thinks about Saudi Arabia now that we've given them nuclear technology.,1274118940667625475,us
Fri Jul 31 23:58:19 +0000 2020,https://twitter.com/anbatisros/status/1289349706452099072,"Muchos Peledeístas creen no salir del Gobierno, irán a su origen con Dinero pero sin Poder, Chancletudos.-",342469482,"Wichita, Kansas"
Fri Jul 31 23:58:07 +0000 2020,https://twitter.com/Lisboaportugal6/status/1289349653561872384,"@Pjra06 @likekeC @frankuriza Nunca he  sabido que EEUU quería traer algún bien para el pueblo, y China Rusia irán o Cuba .lo impidieran o sancionarán a la empresa q lo iba a trasportar, o al capitán del barco que lo traia. pero ,al contrario si pasa verdad? EEUU si impide el paso de vienes y servicio verdad?",1224784472861827079,"Omaha, Nebraska"
