"created_at","url","full_text","user_id_str"
"Tue Oct 31 23:59:40 +0000 2023","https://twitter.com/KurdishRenegade/status/1719504442691645791","War time Qira’ah &gt;

Taraweeh in one of the masajid of Syria, 2015.

Bashar/Russia/Iran will never be able to extinguish the light of Eeman in Al Sham. https://t.co/ji5p6o9MMr","1183673770596159493"
"Tue Oct 31 23:53:31 +0000 2023","https://twitter.com/volcaholic1/status/1719502893064081861","Whoahhh!! A much better video of Klyuchevskoy volcano in Kamchatka, #Russia which is erupting now. 

Watch until the end 👀😱 https://t.co/TFJNDuUEWH","1394637195533856770"
"Tue Oct 31 23:43:27 +0000 2023","https://twitter.com/LXSummer1/status/1719500360274853916","Kirov, Russia ❗
Bavovna 🔥🔥🔥💨🤌
It is reported that something is burning in the area of the thermal power plant tonight. Not much information at the moment. Smoke rises 💨🤌 and the cause of course is unknown. https://t.co/wExWEPUWfn","1501682079586734086"
"Tue Oct 31 23:47:30 +0000 2023","https://twitter.com/LXSummer1/status/1719501381734944980","Samara, Russia ❗
Bavovna 🔥🔥🔥💨🤌
Tonight a bomb shelter located at the intersection of XXII Party Congress Street and Zavodskoye Highway caught fire. The fire area was 20 square meters. The fire has been extinguished. The cause of course is unknown. https://t.co/whQQ3q6ngZ","1501682079586734086"
"Tue Oct 31 23:26:03 +0000 2023","https://twitter.com/mjisalone/status/1719495983728341332","my flight to Russia is in the morning I'm fucked https://t.co/7VBVgNTtrX","1686551125565071360"
"Tue Oct 31 23:34:27 +0000 2023","https://twitter.com/FluteMagician/status/1719498096474775740","Translation? The UN is the largest organization of useful idiots in the world. That’s why Russia views them as irreplaceable. https://t.co/ywGcyylgCR","1653488849643884557"
"Tue Oct 31 23:45:53 +0000 2023","https://twitter.com/NFSC_HAGnews/status/1719500974778454183","The Story with Martha MacCallum' discusses Iran, China, and Russia challenging America's 'superpower' status. https://t.co/zhACi9PcQX","1547060724370792448"
"Tue Oct 31 23:35:32 +0000 2023","https://twitter.com/radicalalert/status/1719498370031485251","Hamas gave Russia Today an exclusive inside look at their terror tunnels. Over the years, Hamas has built 500 km of tunnels to kill innocent Israelis while neglecting civilian needs and infrastructure. #StopHamas

https://t.co/kc6rJsHcyt","1095039617840107520"
"Tue Oct 31 23:54:12 +0000 2023","https://twitter.com/westthea/status/1719503065915461736","Russia will defeat NATO in Ukraine https://t.co/TPQqOP6jrb","28088492"
"Tue Oct 31 23:32:27 +0000 2023","https://twitter.com/KosovoSerb95/status/1719497590717440192","Debunking some shit that was so called ""revealed"" about me.This first picture is my mocking the two-face or hardcore Serbs who hate anything non-Serbian,anything western or EU,but will gladly take EU passports and work in the EU instead of their beloved Russia/China.Thread: https://t.co/tWw8r6wyJO","1662116176510566401"
