"url","created_at","full_text","user_id_str"
"https://twitter.com/akshayakey/status/1388281885546016770","Fri Apr 30 23:59:29 +0000 2021","@spencernoon I was surprised to see that the Russian government called upon the founder of ETH and really looking forward to create a currency that is mot affected by the $. The whole episode on youtube just made me invest in Crypto + ETH","171627141"
"https://twitter.com/arkansas52/status/1388275971162267652","Fri Apr 30 23:35:59 +0000 2021","@FrankFigliuzzi1 One would think that any person that served in the trump realm should be investigated by the FBI.  It is all the time that somebody had some kind of ties with the Russian government.","133954388"
"https://twitter.com/SocialDemSheff/status/1388275845190594563","Fri Apr 30 23:35:29 +0000 2021","@ConspiracyBull1 Don’t forget the payments Russian and Chinese governments make to them","3438204483"
"https://twitter.com/BaylessMarilyn/status/1388275619809562625","Fri Apr 30 23:34:35 +0000 2021","@BeschlossDC Did the Russian loving Republicans bury any surveillance equipment or anything damaging to government employees’ health in the Rose Garden ?","1013593788449636352"
"https://twitter.com/notComey/status/1388268970420150273","Fri Apr 30 23:08:09 +0000 2021","DeadlineWH: ""I still find it amazing that there are people in either party who buy into the Russian narrative... One of the things President Biden is trying to do is to get people to trust again... this idea that government is telling the truth"" - @steng… https://t.co/8PFlT3cd0e","826283663658737666"
"https://twitter.com/magicfades/status/1388268241089220610","Fri Apr 30 23:05:16 +0000 2021","I want to be like the russian government to them, so may truths and lies you don't even know what to sift thru","450007593"
"https://twitter.com/jkobrien1/status/1388267255042088961","Fri Apr 30 23:01:21 +0000 2021","@DeadlineWH @selectedwisdom @NicolleDWallace Why are you people acting surprised. They didn’t care, because they and others were part of the plot and still are!!! We have Russian agents embedded in our government!! WAKE UP!!!!","1093680561485426688"
"https://twitter.com/meshelle_phifer/status/1388265675035070467","Fri Apr 30 22:55:04 +0000 2021","@NunesAlt Yes a government of the people by the people for the people.  Democrats believe in government that is run by American people not Russian assets like Republicans. Y'all really don't have anything left man","737691530438156288"
"https://twitter.com/StuartSyvret/status/1388263902069276680","Fri Apr 30 22:48:01 +0000 2021","@zackwhittaker You think that's bad?

The Johnson government just recently spent £2.5 million on getting the Downing Street media room refitted

By the Russians

Johnson is ""owned"" for attending FSB coke &amp; hooker parties at Russian Mob castles in Italy

https://t.co/T9e5xXNXpZ

@johnsweeneyroar","56798488"
"https://twitter.com/SVJ651/status/1388263119374458880","Fri Apr 30 22:44:54 +0000 2021","@Billbrowder @albats Money and nothing personal is russian's jungle order from the power of the government!","1311349117537464321"
"https://twitter.com/barryshess/status/1388262357336535047","Fri Apr 30 22:41:53 +0000 2021","#US Urges Organizations to Implement #MFA, Other Controls to Defend Against Russian Attacks

Actors working for Moscow's Foreign Intelligence Service are actively targeting organizations in government and other sectors, FBI and DHS say

#cybersecurity

https://t.co/JGRbB2WtvX","2946171664"
"https://twitter.com/DeadlineWH/status/1388260407513686019","Fri Apr 30 22:34:08 +0000 2021","""I still find it amazing that there are people in either party who buy into the Russian narrative... One of the things President Biden is trying to do is to get people to trust again... this idea that government is telling the truth"" - @stengel w/ @NicolleDWallace https://t.co/d892qxXfQ7","860123351154556928"
"https://twitter.com/afdinhouston/status/1388258504000036866","Fri Apr 30 22:26:34 +0000 2021","@RepKenBuck It is the Republicans that are Un-American and riddled with Russian propaganda &amp; inaccuracies in our government, exclamation mark!
@RepSenBuck get educated.","2458999418"
"https://twitter.com/foxxylilfoxxW/status/1388258451474747392","Fri Apr 30 22:26:22 +0000 2021","Giuliani, fired one term twice Impeached trump and Ron Johnson believe the Russian government over the American FBI. They are treasonous and chose to work on behalf of the Russian government. Fired impeached trump bragged he didn’t believe the FBI on national tv. #GiulianiFlipNow","2562145560"
