"created_at","url","full_text","user_id_str"
"Mon Oct 31 23:59:56 +0000 2022","https://twitter.com/SadcowboyAA/status/1587232938206416896","Que ganas de comida china :(","1528325821"
"Mon Oct 31 23:59:54 +0000 2022","https://twitter.com/real_GeneralLee/status/1587232929591472128","@davidhogg111 Dude, your side said vaccines work, there is human induced global climate change... and everyone but China should pay, hunter biden's laptop was fake, ect. ect. 

You are, who you are talking about.","1449581808853532672"
"Mon Oct 31 23:59:54 +0000 2022","https://twitter.com/SpartyWilliam/status/1587232927888379904","@marcus_truth @hodgetwins You voted for China Joe. You defend him!!!!!","1516020514338263041"
"Mon Oct 31 23:59:52 +0000 2022","https://twitter.com/zhaorigetu/status/1587232922024542208","Tesla Store, Guangdong, China https://t.co/s8S4c7swAt","1583547519094513664"
"Mon Oct 31 23:59:50 +0000 2022","https://twitter.com/honnifellinwx/status/1587232914084962304","@mkanzz to estudando a economia da china","1281408268242505730"
"Mon Oct 31 23:59:49 +0000 2022","https://twitter.com/emanuelsanchezy/status/1587232910851321858","@georgew08890435 @seunghong @elonmusk @jimmykimmel It’s so funny to me people think climate change stops at America. But then go buy products produced in China. You aren’t even targeting the thing that has a meaningful impact. You should be boycotting companies like Apple that use coal powered factories to produce their products https://t.co/VE1KhX2e9d","1492692085501153282"
"Mon Oct 31 23:59:47 +0000 2022","https://twitter.com/jeanpieranaya/status/1587232901409693696","@manflorico Una vez estaba bebiendo en China y el baño estába lejos. me dolían los riñones de tanto aguantar","1234700602648780800"
"Mon Oct 31 23:59:45 +0000 2022","https://twitter.com/RJrs3n927/status/1587232893356621825","@ChrisMurphyCT Murphy continues to support open borders, unfettered illegal immigration,fentanyl flowing across that border and killing hundreds of thousands, inflation raging and taxing all Americans, and Biden selling off our strategic oil preserves to China and all you care above is Twitter?","1585378561992626188"
"Mon Oct 31 23:59:45 +0000 2022","https://twitter.com/vini_bl/status/1587232891603410950","Hoje no meu trabalho ouvi uma médica dizendo que: daqui a quatro anos o Brasil estará em uma guerra e terá que se aliar à Rússia e  a China. 
Queria muito perguntar pra ela onde havia visto ou ouvido isso... mas só fiquei ouvindo a conversa [que louca] kkkk","308198828"
"Mon Oct 31 23:59:43 +0000 2022","https://twitter.com/officialAbbNews/status/1587232881985847298","#Pakistan and #China Have Agreed to Execute the Mainline-1 Railway Project at an … – Latest Tweet by IANS – LatestLY https://t.co/x71SIOs0Pk","1386989229822070785"
